Accident Index, Vehicles, Basic Method Privacy Loss - 0.8, Basic Method Winner - 0.8, Turn Based Privacy Loss - 0.8, Turn Based Winner - 0.8, Auction Method Privacy Loss - 0.8, Auction Method Winner - 0.8, Modified Auction Method Privacy Loss - 0.8, Modified Auction Method Winner - 0.8, Basic Method Privacy Loss - 0.5, Basic Method Winner - 0.5, Turn Based Privacy Loss - 0.5, Turn Based Winner - 0.5, Auction Method Privacy Loss - 0.5, Auction Method Winner - 0.5, Modified Auction Method Privacy Loss - 0.5, Modified Auction Method Winner - 0.5, Basic Method Privacy Loss - 0.3, Basic Method Winner - 0.3, Turn Based Privacy Loss - 0.3, Turn Based Winner - 0.3, Auction Method Privacy Loss - 0.3, Auction Method Winner - 0.3, Modified Auction Method Privacy Loss - 0.3, Modified Auction Method Winner - 0.3
2015075045485, v2, 35.545, L, 24.717, L, 35.545, L, 35.545, L, 10.828, L, 0, L, 10.828, L, 0, L, 10.828, L, 0, L, 10.828, L, 0, L
2015160C05381, v1, 100, W, 29.863, W, 29.863, W, 29.863, W, 29.863, W, 29.863, W, 29.863, W, 29.863, W, 29.863, W, 12.757, W, 29.863, W, 29.863, W
2015160C05381, v2, 58.804, L, 23.735, L, 58.804, L, 5.253, L, 28.988, L, 23.735, L, 28.988, L, 5.253, L, 5.253, L, 0, L, 5.253, L, 5.253, L
2015075034410, v1, 56.153, L, 27.534, W, 56.153, L, 7.591, L, 28.619, W, 21.028, W, 7.591, W, 7.591, W, 7.591, W, 7.591, W, 7.591, W, 7.591, W
2015075034410, v2, 61.329, W, 0, L, 30.419, W, 30.419, W, 3.524, L, 0, L, 3.524, L, 0, L, 3.524, L, 3.524, L, 3.524, L, 0, L
2015075032718, v1, 100, W, 29.449, W, 33.333, W, 33.333, W, 33.333, W, 0, L, 14.488, W, 14.488, W, 14.488, W, 14.488, W, 14.488, W, 14.488, W
2015075032718, v2, 65.093, L, 17.617, L, 65.093, L, 65.093, L, 17.617, L, 17.617, W, 17.617, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015075017934, v1, 100, W, 43.988, L, 26.865, W, 26.865, W, 56.012, W, 0, L, 2.131, W, 2.131, W, 2.131, W, 0, L, 2.131, W, 2.131, W
2015075017934, v2, 27.989, L, 2.081, W, 27.989, L, 27.989, L, 2.081, L, 2.081, W, 2.081, L, 0, L, 2.081, L, 2.081, W, 2.081, L, 0, L
2015530209601, v1, 56.472, L, 14.078, L, 56.472, L, 14.671, L, 14.671, W, 14.671, W, 14.671, W, 14.671, W, 14.671, W, 14.671, W, 14.671, W, 14.671, W
2015530209601, v2, 100, W, 32.463, W, 32.463, W, 32.463, W, 2.069, L, 2.069, L, 2.069, L, 2.069, L, 2.069, L, 2.069, L, 2.069, L, 2.069, L
2015075017754, v1, 53.621, W, 17.306, W, 53.621, W, 53.621, W, 17.306, W, 17.306, W, 17.306, W, 17.306, W, 17.306, W, 6.443, W, 6.443, W, 6.443, W
2015075017754, v2, 61.486, L, 18.108, L, 61.486, L, 61.486, L, 29.144, L, 18.108, L, 29.144, L, 29.144, L, 11.036, L, 0, L, 11.036, L, 0, L
2015075016916, v1, 100, W, 69.994, W, 100, W, 100, W, 59.522, W, 23.025, W, 6.491, W, 6.491, W, 6.491, W, 6.491, W, 6.491, W, 6.491, W
2015075016916, v2, 100, L, 69.708, L, 100, L, 100, L, 11.632, L, 0, L, 11.632, L, 0, L, 11.632, L, 11.632, L, 11.632, L, 0, L
2015075014112, v1, 35.528, L, 16.196, W, 35.528, L, 16.196, L, 16.196, W, 16.196, W, 16.196, W, 16.196, W, 0, L, 0, L, 0, L, 0, L
2015075014112, v2, 61.577, W, 0, L, 30.789, W, 30.789, W, 8.773, L, 0, L, 8.773, L, 0, L, 8.773, W, 8.773, W, 8.773, W, 8.773, W
20151327S1433, v1, 100, W, 26.534, W, 26.264, L, 50.542, W, 50.542, W, 26.534, W, 26.264, L, 50.542, W, 50.542, W, 26.534, W, 2.256, W, 2.256, W
20151327S1433, v2, 63.636, L, 9.136, L, 28.177, W, 28.177, L, 28.177, L, 9.136, L, 28.177, W, 28.177, L, 9.136, L, 9.136, L, 9.136, L, 0, L
2015075013035, v1, 63.515, W, 44.834, W, 63.515, W, 63.515, W, 33.092, W, 33.092, W, 14.411, W, 14.411, W, 0, W, 0, W, 0, W, 0, W
2015075013035, v2, 39.608, L, 14.943, L, 39.608, L, 39.608, L, 14.943, L, 14.943, L, 14.943, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015075011501, v1, 64.158, L, 0, L, 64.158, L, 10.26, L, 10.26, L, 0, L, 10.26, L, 10.26, L, 10.26, L, 0, L, 10.26, L, 10.26, L
2015075011501, v2, 100, W, 19.427, W, 12.978, W, 12.978, W, 45.701, W, 19.427, W, 12.978, W, 12.978, W, 45.701, W, 19.427, W, 12.978, W, 12.978, W
2015075010142, v1, 50.328, L, 6.165, W, 50.328, L, 6.165, L, 23.194, W, 6.165, W, 6.165, W, 6.165, W, 6.165, W, 6.165, W, 6.165, W, 6.165, W
2015075010142, v2, 59.863, W, 0, L, 59.863, W, 59.863, W, 36.705, L, 0, L, 36.705, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015075008430, v1, 100, W, 78.12, W, 100, W, 100, W, 55.954, L, 24.558, L, 55.954, L, 55.954, L, 9.516, L, 0, L, 9.516, L, 9.516, L
2015075008430, v2, 50.05, L, 12.1, L, 50.05, L, 12.1, L, 12.1, W, 12.1, W, 12.1, W, 12.1, W, 12.1, W, 10.4, W, 1.7, W, 1.7, W
2015075007901, v1, 41.622, W, 15.885, W, 41.622, W, 41.622, W, 15.885, W, 15.885, W, 15.885, W, 15.885, W, 0, W, 0, W, 0, W, 0, W
2015075007901, v2, 33.964, L, 18.559, L, 33.964, L, 33.964, L, 15.405, L, 0, L, 15.405, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015075005468, v1, 65.458, W, 8.458, W, 36.167, W, 36.167, W, 8.458, L, 8.458, W, 8.458, L, 8.458, L, 8.458, L, 8.458, W, 8.458, L, 8.458, L
2015075005468, v2, 26.747, L, 0, L, 26.747, L, 4.984, L, 26.747, W, 0, L, 4.984, W, 4.984, W, 4.984, W, 0, L, 4.984, W, 4.984, W
2015075005244, v1, 100, W, 23.671, L, 62.746, W, 62.746, W, 36.811, L, 23.671, L, 36.811, L, 13.14, L, 13.14, L, 0, L, 13.14, L, 13.14, L
2015075005244, v2, 100, L, 18.924, W, 100, L, 16.146, L, 63.252, W, 18.924, W, 16.146, W, 16.146, W, 16.146, W, 16.146, W, 16.146, W, 16.146, W
2015075004585, v1, 59.579, W, 59.579, W, 59.579, W, 59.579, W, 34.386, W, 34.386, W, 34.386, W, 34.386, W, 0, L, 0, L, 0, L, 0, L
2015075004585, v2, 50.507, L, 50.507, L, 50.507, L, 50.507, L, 12.424, L, 12.424, L, 12.424, L, 12.424, L, 12.424, W, 11.613, W, 0.811, W, 0.811, W
201514A062215, v1, 24.99, L, 0, L, 24.99, W, 9.727, L, 24.99, L, 9.727, L, 24.99, W, 9.727, L, 9.727, L, 9.727, L, 9.727, L, 9.727, L
201514A062215, v2, 100, W, 62.602, W, 16.748, L, 16.748, W, 37.398, W, 20.813, W, 16.748, L, 16.748, W, 37.398, W, 20.813, W, 16.748, W, 16.748, W
2015300016963, v1, 71.107, L, 0, L, 71.107, L, 71.107, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015300016963, v2, 100, W, 20.482, W, 66.636, W, 66.636, W, 100, W, 20.482, W, 20.482, W, 20.482, W, 66.636, W, 20.482, W, 20.482, W, 20.482, W
201514A152215, v1, 62.161, W, 28.195, L, 62.161, W, 62.161, W, 11.619, L, 0, L, 11.619, L, 11.619, L, 0, L, 0, L, 0, L, 0, L
201514A152215, v2, 14.183, L, 13.461, W, 14.183, L, 14.183, L, 14.183, W, 13.461, W, 14.183, W, 14.183, W, 14.183, W, 13.461, W, 0.722, W, 0.722, W
201531D151215, v1, 56.138, W, 18.798, W, 5.444, W, 5.444, W, 24.242, W, 18.798, W, 5.444, W, 5.444, W, 5.444, W, 5.444, W, 5.444, W, 5.444, W
201531D151215, v2, 12.484, L, 0, L, 12.484, L, 0, L, 12.484, L, 0, L, 12.484, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015471503679, v1, 57.496, L, 19.345, L, 57.496, L, 27.513, L, 27.513, W, 27.513, W, 27.513, W, 27.513, W, 8.169, L, 0, L, 8.169, L, 8.169, L
2015471503679, v2, 44.977, W, 43.014, W, 44.977, W, 44.977, W, 8.025, L, 6.062, L, 8.025, L, 8.025, L, 8.025, W, 6.062, W, 8.025, W, 8.025, W
2015471506926, v1, 48.738, L, 23.106, L, 48.738, L, 48.738, L, 48.738, L, 23.106, W, 48.738, L, 48.738, L, 8.672, L, 0, L, 8.672, L, 8.672, L
2015471506926, v2, 100, W, 55.624, W, 33.744, W, 33.744, W, 56.631, W, 0, L, 33.744, W, 33.744, W, 12.255, W, 12.255, W, 12.255, W, 12.255, W
201520M010645, v1, 46.57, L, 0, L, 46.57, L, 46.57, L, 7.1, L, 0, L, 7.1, L, 2.106, L, 7.1, W, 2.106, W, 2.106, W, 2.106, W
201520M010645, v2, 50.521, W, 23.178, W, 50.521, W, 50.521, W, 50.521, W, 23.178, W, 23.726, W, 23.726, W, 0.548, L, 0, L, 0.548, L, 0, L
201506X006946, v1, 100, W, 47.764, L, 100, W, 100, W, 6.165, W, 0, L, 6.165, W, 6.165, W, 6.165, W, 4.878, W, 6.165, W, 6.165, W
201506X006946, v2, 100, L, 16.124, W, 100, L, 100, L, 28.404, L, 16.124, W, 28.404, L, 12.28, L, 12.28, L, 12.28, L, 12.28, L, 12.28, L
201543W011025, v1, 36.545, L, 13.056, L, 36.545, L, 13.056, L, 13.056, L, 13.056, L, 13.056, L, 13.056, L, 0, L, 0, L, 0, L, 0, L
201543W011025, v2, 100, W, 32.357, W, 32.357, W, 32.357, W, 54.8, W, 32.357, W, 32.357, W, 32.357, W, 32.357, W, 14.713, W, 14.713, W, 14.713, W
201506X003356, v1, 63.026, L, 34.59, L, 63.026, L, 3.598, L, 3.598, L, 0, L, 3.598, L, 3.598, L, 3.598, L, 0, L, 3.598, L, 3.598, L
201506X003356, v2, 100, W, 45.924, W, 9.443, W, 9.443, W, 22.622, W, 9.443, W, 9.443, W, 9.443, W, 22.622, W, 9.443, W, 9.443, W, 9.443, W
201550DE2Q032, v1, 100, L, 31.209, L, 100, L, 100, L, 37.819, L, 37.819, L, 37.819, L, 37.819, L, 0, L, 0, L, 0, L, 0, L
201550DE2Q032, v2, 100, W, 47.279, W, 100, W, 100, W, 52.721, W, 28.481, W, 28.481, W, 28.481, W, 28.481, W, 17.102, W, 11.378, W, 11.378, W
201506X001316, v1, 34.492, L, 0, L, 34.492, L, 16.002, L, 34.492, W, 16.002, W, 16.002, W, 16.002, W, 0, L, 0, L, 0, L, 0, L
201506X001316, v2, 100, W, 34.011, W, 65.989, W, 65.989, W, 32.038, L, 0, L, 32.038, L, 0, L, 32.038, W, 16.139, W, 15.9, W, 15.9, W
201506X000357, v1, 52.699, L, 18.119, L, 52.699, L, 52.699, L, 24.693, L, 18.119, W, 24.693, L, 24.693, L, 6.574, L, 0, L, 6.574, L, 6.574, L
201506X000357, v2, 62.565, W, 46.707, W, 62.565, W, 62.565, W, 28.293, W, 0, L, 28.293, W, 28.293, W, 12.435, W, 12.435, W, 12.435, W, 12.435, W
2015360092064, v1, 100, L, 7.536, W, 100, L, 100, L, 44.297, W, 7.536, W, 7.536, W, 7.536, W, 44.297, W, 7.536, W, 7.536, W, 7.536, W
2015360092064, v2, 42.481, W, 0, L, 42.481, W, 42.481, W, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015460254666, v1, 38.169, L, 17.356, W, 38.169, L, 17.356, L, 0, L, 0, L, 0, L, 0, L, 0, W, 0, W, 0, W, 0, W
2015460254666, v2, 63.857, W, 21.384, L, 39.161, W, 39.161, W, 17.777, W, 17.777, W, 17.777, W, 17.777, W, 0, L, 0, L, 0, L, 0, L
2015320089665, v1, 100, W, 100, W, 100, W, 100, W, 15.539, L, 15.539, L, 15.539, L, 15.539, L, 0, L, 0, L, 0, L, 0, L
2015320089665, v2, 100, L, 100, L, 100, L, 100, L, 22.479, W, 22.479, W, 22.479, W, 22.479, W, 0.22, W, 0.22, W, 0.22, W, 0.22, W
2015075158951, v1, 70.303, L, 70.303, L, 70.303, L, 70.303, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015075158951, v2, 56.774, W, 56.774, W, 56.774, W, 56.774, W, 7.595, W, 7.595, W, 7.595, W, 7.595, W, 7.595, W, 7.595, W, 7.595, W, 7.595, W
201506Q004964, v1, 70.857, L, 0, L, 70.857, L, 22.946, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
201506Q004964, v2, 100, W, 13.886, W, 100, W, 100, W, 62.894, W, 13.886, W, 13.886, W, 13.886, W, 13.886, W, 13.886, W, 13.886, W, 13.886, W
201506Q003092, v1, 44.078, L, 0.305, L, 44.078, L, 44.078, L, 44.078, W, 0.305, L, 44.078, W, 44.078, W, 0.305, L, 0.305, W, 0.305, L, 0.305, L
201506Q003092, v2, 100, W, 20.394, W, 100, W, 100, W, 34.764, L, 20.394, W, 34.764, L, 34.764, L, 14.371, W, 0, L, 14.371, W, 14.371, W
201506Q002551, v1, 100, W, 60.717, L, 100, W, 100, W, 60.717, W, 32.581, W, 0.265, W, 0.265, W, 0.265, W, 0.265, W, 0.265, W, 0.265, W
201506Q002551, v2, 100, L, 65.868, W, 100, L, 65.868, L, 4.518, L, 0, L, 4.518, L, 0, L, 4.518, L, 4.518, L, 4.518, L, 0, L
2015440343713, v1, 57.188, L, 19.767, L, 57.188, L, 57.188, L, 25.581, L, 19.767, L, 25.581, L, 5.814, L, 5.814, L, 5.814, L, 5.814, L, 5.814, L
2015440343713, v2, 100, W, 19.604, W, 29.257, W, 29.257, W, 58.153, W, 19.604, W, 9.652, W, 9.652, W, 9.652, W, 9.652, W, 9.652, W, 9.652, W
201506Q000608, v1, 65.034, L, 27.519, W, 65.034, L, 34.17, L, 6.651, L, 0, L, 6.651, L, 6.651, L, 6.651, L, 0, L, 6.651, L, 6.651, L
201506Q000608, v2, 100, W, 23.938, L, 36.947, W, 36.947, W, 100, W, 23.938, W, 16.565, W, 16.565, W, 60.885, W, 23.938, W, 16.565, W, 16.565, W
2015460261065, v1, 100, W, 26.526, W, 100, W, 100, W, 56.377, L, 26.526, W, 56.377, L, 9.498, L, 9.498, L, 0, L, 9.498, L, 9.498, L
2015460261065, v2, 60.216, L, 0, L, 60.216, L, 3.899, L, 22.734, W, 0, L, 3.899, W, 3.899, W, 3.899, W, 3.899, W, 3.899, W, 3.899, W
2015460253499, v1, 65.209, W, 0, L, 65.209, W, 65.209, W, 33.638, W, 14.911, L, 33.638, W, 33.638, W, 0, W, 0, W, 0, W, 0, W
2015460253499, v2, 63.508, L, 28.465, W, 63.508, L, 63.508, L, 15.347, L, 15.347, W, 15.347, L, 15.347, L, 0, L, 0, L, 0, L, 0, L
201506P006828, v1, 39.578, L, 11.853, L, 39.578, L, 18.052, L, 39.578, W, 33.379, W, 18.052, W, 18.052, W, 18.052, W, 11.853, W, 6.199, W, 6.199, W
201506P006828, v2, 58.099, W, 51.138, W, 58.099, W, 58.099, W, 26.774, L, 19.813, L, 26.774, L, 26.774, L, 6.961, L, 0, L, 6.961, L, 0, L
201506P006673, v1, 55.062, L, 1.58, L, 55.062, L, 55.062, L, 18.37, L, 1.58, L, 18.37, L, 1.58, L, 1.58, W, 1.58, W, 1.58, W, 1.58, W
201506P006673, v2, 100, W, 39.401, W, 65.15, W, 65.15, W, 32.258, W, 32.258, W, 32.258, W, 32.258, W, 4.551, L, 4.551, L, 4.551, L, 0, L
201597BE02205, v1, 38.049, L, 15.358, L, 38.049, L, 15.358, L, 15.358, L, 15.358, L, 15.358, L, 15.358, L, 0, L, 0, L, 0, L, 0, L
201597BE02205, v2, 100, W, 44.751, W, 19.423, W, 19.423, W, 100, W, 44.751, W, 19.423, W, 19.423, W, 54.068, W, 10.105, W, 9.318, W, 9.318, W
201506P006118, v1, 100, L, 30.625, L, 100, L, 100, L, 55.643, L, 30.625, W, 55.643, L, 10.496, L, 25.018, W, 10.496, W, 10.496, W, 10.496, W
201506P006118, v2, 100, W, 34.8, W, 61.873, W, 61.873, W, 27.073, W, 0, L, 27.073, W, 27.073, W, 4.299, L, 0, L, 4.299, L, 0, L
20154100C0356, v1, 100, W, 9.003, W, 100, W, 100, W, 100, W, 9.003, W, 100, W, 100, W, 45.981, L, 9.003, W, 45.981, L, 45.981, L
20154100C0356, v2, 28.602, L, 0, L, 28.602, L, 28.602, L, 28.602, L, 0, L, 28.602, L, 28.602, L, 28.602, W, 0, L, 28.602, W, 28.602, W
201506P004584, v1, 100, W, 59.442, W, 59.442, W, 59.442, W, 100, W, 5.911, W, 21.346, W, 21.346, W, 21.346, W, 5.911, W, 21.346, W, 21.346, W
201506P004584, v2, 63.428, L, 63.428, L, 63.428, L, 32.437, L, 11.762, L, 0, L, 11.762, L, 11.762, L, 11.762, L, 0, L, 11.762, L, 11.762, L
201514A053115, v1, 54.767, L, 30.543, L, 54.767, L, 9.645, L, 24.224, W, 9.645, W, 9.645, W, 9.645, W, 24.224, W, 9.645, W, 9.645, W, 9.645, W
201514A053115, v2, 100, W, 65.138, W, 65.572, W, 65.572, W, 34.862, L, 11.492, L, 34.862, L, 0, L, 11.492, L, 11.492, L, 11.492, L, 0, L
201506P003615, v1, 21.706, L, 21.17, L, 21.706, L, 21.706, L, 21.706, W, 21.706, W, 21.706, W, 21.706, W, 0.536, L, 0, L, 0.536, L, 0.536, L
201506P003615, v2, 100, W, 67.319, W, 100, W, 100, W, 37.084, L, 20.059, L, 37.084, L, 4.403, L, 37.084, W, 4.403, W, 4.403, W, 4.403, W
201520S032665, v1, 100, W, 11.657, L, 64.201, W, 64.201, W, 31.302, L, 11.657, W, 31.302, L, 11.657, L, 11.657, L, 11.657, W, 11.657, L, 11.657, L
201520S032665, v2, 65.146, L, 29.726, W, 65.146, L, 3.607, L, 3.607, W, 0, L, 3.607, W, 3.607, W, 3.607, W, 0, L, 3.607, W, 3.607, W
201506P000491, v1, 100, W, 17.236, L, 100, W, 100, W, 100, W, 17.236, L, 100, W, 100, W, 45.963, W, 17.236, W, 45.963, W, 45.963, W
201506P000491, v2, 46.506, L, 17.468, W, 46.506, L, 46.506, L, 46.506, L, 17.468, W, 46.506, L, 46.506, L, 11.741, L, 0, L, 11.741, L, 11.741, L
201506N009834, v1, 53.771, W, 28.151, L, 53.771, W, 53.771, W, 27.944, W, 27.944, W, 2.324, W, 2.324, W, 2.324, W, 2.324, W, 2.324, W, 2.324, W
201506N009834, v2, 22.908, L, 22.908, W, 22.908, L, 22.908, L, 0.345, L, 0.345, L, 0.345, L, 0, L, 0.345, L, 0.345, L, 0.345, L, 0, L
201506N009790, v1, 56.345, L, 9.436, W, 56.345, L, 56.345, L, 56.345, L, 9.436, W, 56.345, L, 56.345, L, 9.436, L, 9.436, W, 9.436, L, 9.436, L
201506N009790, v2, 100, W, 36.132, L, 27.961, W, 27.961, W, 100, W, 36.132, L, 27.961, W, 27.961, W, 1.499, W, 0, L, 1.499, W, 1.499, W
201506N008635, v1, 59.025, L, 20.424, W, 59.025, L, 59.025, L, 36.144, L, 20.424, W, 36.144, L, 36.144, L, 0, W, 0, W, 0, W, 0, W
201506N008635, v2, 63.399, W, 0, L, 63.399, W, 63.399, W, 29.368, W, 0, L, 29.368, W, 29.368, W, 0, L, 0, L, 0, L, 0, L
201506N007568, v1, 52.286, W, 3.81, W, 15.475, W, 15.475, W, 15.475, W, 3.81, W, 3.81, W, 3.81, W, 15.475, W, 3.81, W, 3.81, W, 3.81, W
201506N007568, v2, 39.241, L, 18.143, L, 39.241, L, 39.241, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L, 0, L
201514C004215, v1, 60.521, W, 36.918, W, 23.603, W, 23.603, W, 23.603, W, 11.546, W, 23.603, W, 23.603, W, 23.603, W, 11.546, W, 23.603, W, 23.603, W
201514C004215, v2, 39.08, L, 0, L, 39.08, L, 39.08, L, 39.08, L, 2.772, L, 39.08, L, 39.08, L, 39.08, L, 2.772, L, 39.08, L, 39.08, L
20151321U1696, v1, 100, W, 41.761, W, 67.044, W, 67.044, W, 100, W, 11.793, W, 11.793, W, 11.793, W, 11.793, W, 11.793, W, 11.793, W, 11.793, W
20151321U1696, v2, 68.392, L, 53.678, L, 68.392, L, 38.848, L, 14.714, L, 0, L, 14.714, L, 0, L, 0, L, 0, L, 0, L, 0, L
2015120041225, v1, 100, L, 69.456, L, 100, L, 69.456, L, 100, W, 14.741, W, 69.456, W, 69.456, W, 14.741, L, 14.741, W, 14.741, L, 14.741, L
2015120041225, v2, 63.391, W, 63.391, W, 63.391, W, 63.391, W, 10.713, L, 0, L, 10.713, L, 10.713, L, 10.713, W, 0, L, 10.713, W, 10.713, W
2015220041091, v1, 34.154, L, 8.75, L, 34.154, L, 8.75, L, 8.75, L, 8.75, L, 8.75, L, 8.75, L, 8.75, W, 8.75, W, 8.75, W, 8.75, W
2015220041091, v2, 100, W, 54.187, W, 30.686, W, 30.686, W, 30.686, W, 30.686, W, 30.686, W, 30.686, W, 7.401, L, 0, L, 7.401, L, 0, L
201506E098100, v1, 50.647, L, 9.454, L, 50.647, L, 9.454, L, 9.454, L, 9.454, L, 9.454, L, 9.454, L, 9.454, W, 2.082, W, 2.082, W, 2.082, W
201506E098100, v2, 100, W, 74.938, W, 100, W, 100, W, 100, W, 74.938, W, 100, W, 100, W, 7.806, L, 0, L, 7.806, L, 0, L
201506E098008, v1, 100, W, 29.575, L, 65.946, W, 65.946, W, 100, W, 29.575, W, 32.355, W, 32.355, W, 2.78, L, 0, L, 2.78, L, 2.78, L
201506E098008, v2, 56.595, L, 28.378, W, 56.595, L, 28.216, L, 1.135, L, 0, L, 1.135, L, 1.135, L, 1.135, W, 1.135, W, 1.135, W, 1.135, W
201506E097818, v1, 3.558, L, 3.558, L, 3.558, L, 3.558, L, 3.558, L, 3.558, L, 3.558, L, 3.558, L, 3.558, L, 3.558, W, 3.558, L, 3.558, L
201506E097818, v2, 100, W, 44.914, W, 9.001, W, 9.001, W, 100, W, 44.914, W, 9.001, W, 9.001, W, 55.086, W, 0, L, 9.001, W, 9.001, W
2015546765915, v1, 54.577, L, 17.363, W, 54.577, L, 54.577, L, 54.577, W, 17.363, W, 54.577, W, 54.577, W, 14.179, L, 14.179, L, 14.179, L, 14.179, L
2015546765915, v2, 63.459, W, 0, L, 63.459, W, 63.459, W, 3.06, L, 0, L, 3.06, L, 3.06, L, 3.06, W, 3.06, W, 3.06, W, 3.06, W
201506E096339, v1, 58.848, L, 24.069, L, 58.848, L, 58.848, L, 31.311, L, 24.069, L, 31.311, W, 7.241, L, 7.241, L, 0, L, 7.241, L, 7.241, L
201506E096339, v2, 52.877, W, 7.562, W, 23.123, W, 23.123, W, 23.123, W, 7.562, W, 7.562, L, 7.562, W, 23.123, W, 7.562, W, 7.562, W, 7.562, W
2015100239215, v1, 100, L, 50.727, L, 100, L, 50.727, L, 50.727, L, 50.727, L, 50.727, L, 50.727, L, 20.275, W, 18.669, W, 1.607, W, 1.607, W
2015100239215, v2, 100, W, 59.429, W, 59.429, W, 59.429, W, 59.429, W, 59.429, W, 59.429, W, 59.429, W, 0, L, 0, L, 0, L, 0, L
2015941500636, v1, 62.929, W, 62.929, W, 62.929, W, 62.929, W, 32.794, L, 32.794, L, 32.794, W, 16.378, L, 0, L, 0, L, 0, L, 0, L
2015941500636, v2, 34.313, L, 34.313, L, 34.313, L, 12.153, L, 34.313, W, 34.313, W, 12.153, L, 12.153, W, 34.313, W, 4.607, W, 4.607, W, 4.607, W
2015210030394, v1, 59.444, L, 0, L, 59.444, L, 59.444, L, 25.455, L, 0, L, 25.455, L, 0.808, L, 0.808, L, 0, L, 0.808, L, 0.808, L
2015210030394, v2, 51.037, W, 1.304, W, 51.037, W, 51.037, W, 17.25, W, 1.304, W, 17.25, W, 17.25, W, 17.25, W, 1.304, W, 17.25, W, 17.25, W
201506E000604, v1, 100, W, 69.49, W, 9.286, W, 9.286, W, 39.388, W, 0, L, 9.286, W, 9.286, W, 39.388, W, 8.878, W, 0.408, W, 0.408, W
201506E000604, v2, 63.425, L, 16.712, L, 63.425, L, 37.945, L, 37.945, L, 16.712, W, 37.945, L, 37.945, L, 0, L, 0, L, 0, L, 0, L
2015300016307, v1, 100, W, 77.232, W, 22.768, W, 22.768, W, 22.768, W, 0, L, 22.768, W, 22.768, W, 3.38, W, 3.38, W, 3.38, W, 3.38, W
2015300016307, v2, 29.373, L, 16.275, L, 29.373, L, 29.373, L, 29.373, L, 16.275, W, 29.373, L, 29.373, L, 0, L, 0, L, 0, L, 0, L
201506A098388, v1, 100, W, 31.269, W, 22.335, W, 22.335, W, 22.335, W, 17.57, W, 22.335, W, 22.335, W, 22.335, W, 17.57, W, 22.335, W, 22.335, W
201506A098388, v2, 9.122, L, 0, L, 9.122, L, 9.122, L, 9.122, L, 0, L, 9.122, L, 9.122, L, 9.122, L, 0, L, 9.122, L, 9.122, L
201506A098117, v1, 60.299, L, 9.869, W, 60.299, L, 9.869, L, 28.791, L, 9.869, W, 28.791, L, 9.869, L, 9.869, L, 9.869, W, 9.869, L, 9.869, L
201506A098117, v2, 40.435, W, 0, L, 9.627, W, 9.627, W, 40.435, W, 0, L, 9.627, W, 9.627, W, 20.87, W, 0, L, 9.627, W, 9.627, W
201506A097912, v1, 100, W, 17.543, W, 25.459, W, 25.459, W, 25.459, W, 17.543, W, 25.459, W, 25.459, W, 25.459, W, 17.543, W, 7.916, W, 7.916, W
201506A097912, v2, 30.484, L, 0, L, 30.484, L, 30.484, L, 30.484, L, 0, L, 30.484, L, 30.484, L, 0, L, 0, L, 0, L, 0, L
201506A097323, v1, 100, W, 5.241, W, 48.323, W, 48.323, W, 100, W, 5.241, W, 48.323, W, 48.323, W, 48.323, W, 5.241, W, 48.323, W, 48.323, W
201506A097323, v2, 32.958, L, 7.132, L, 32.958, L, 32.958, L, 32.958, L, 7.132, L, 32.958, L, 32.958, L, 32.958, L, 7.132, L, 32.958, L, 32.958, L
201506A096996, v1, 61.931, L, 61.931, L, 61.931, L, 61.931, L, 10.851, L, 0, L, 10.851, L, 10.851, L, 10.851, L, 0, L, 10.851, L, 10.851, L
201506A096996, v2, 26.415, W, 26.415, W, 26.415, W, 26.415, W, 26.415, W, 5.66, W, 5.66, W, 5.66, W, 26.415, W, 5.66, W, 5.66, W, 5.66, W
201506A096782, v1, 100, L, 12.978, L, 100, L, 100, L, 18.643, L, 12.978, L, 18.643, L, 5.665, L, 18.643, L, 12.978, W, 18.643, L, 5.665, L
201506A096782, v2, 55.218, W, 23.518, W, 55.218, W, 55.218, W, 28.613, W, 23.518, W, 5.096, W, 5.096, W, 5.096, W, 0, L, 5.096, W, 5.096, W
2015120091890, v1, 100, W, 69.732, L, 100, W, 100, W, 52.797, W, 9.579, W, 9.579, W, 9.579, W, 22.529, W, 9.579, W, 9.579, W, 9.579, W
2015120091890, v2, 65.822, L, 65.822, W, 65.822, L, 34.096, L, 4.783, L, 0, L, 4.783, L, 0, L, 4.783, L, 0, L, 4.783, L, 0, L
201506A009747, v1, 100, W, 34.242, W, 48.072, W, 48.072, W, 48.072, W, 10.04, W, 10.04, W, 10.04, W, 23.87, W, 10.04, W, 10.04, W, 10.04, W
